review,sentiment
"The Last Hard Men menemukan James Coburn seorang penjahat melakukan sebuah kalimat panjang yang terbebas dari geng berantai. Apakah dia dan teman-temannya menuju perbatasan Meksiko dari penjara dan keamanan. Tidak mereka tidak melakukannya karena Coburn memiliki misi balas dendam. Untuk membunuh perwira perdamaian yang membawanya masuk dan dalam proses membunuh wanita itu. <br /> <br /> Perwira perdamaian itu adalah Charlton Heston yang sekarang sudah pensiun dan dia tahu apa yang terjadi setelah Coburn. Saat dia menjelaskannya kepada putrinya, Barbara Hershey, Coburn bersembunyi di sebuah gubuk dan terlibat dalam sebuah Waco seperti kebuntuan. Wanita India-nya terbunuh dalam hujan peluru yang ditembakkan. Ini bukan sesuatu yang dia banggakan, dia adalah korban jaminan dalam pemburuan. <br /> <br /> Jangan sampai kita merasa kasihan pada Coburn yang membuat kita tahu betul betapa jahatnya dia sebenarnya. Heston adalah pahlawan pendukungnya yang biasa, tapi penghargaan akting dalam The Last Hard Men ditujukan kepada James Coburn. Dia meniup orang lain dari layar saat dia di. <br /> <br /> Coburn mendapat ide cemerlang untuk memastikan Heston melacaknya dengan menculik Hershey dan membawanya ke reservasi India dimana pihak berwenang kulit putih tidak dapat menyentuhnya. Dia tahu bahwa Heston harus membuatnya menjadi pribadi saat itu. Geng Coburn mencakup, Morgan Paull, Thalmus Rasulala, John Quade, Larry Wilcox, dan Jorge Rivero. Heston memiliki Chris Mitchum yang menjadi menantu laki-lakinya. <br /> <br /> Orang-orang yang Terakhir Sulit adalah orang yang jahat dan brutal. Andrew McLaglen mengarahkannya dan saya pikir ini mungkin sebuah proyek yang awalnya ditujukan untuk Sam Peckinpaugh. Ini jelas menunjukkan banyak pengaruhnya dengan penggunaan lamban gerak lambat untuk menonjolkan kekerasan. Dari situ ada banyak. <br /> <br /> Untuk sedikit Peckinpaugh lite, The Last Hard Men adalah filmmu.",positive
"Mungkin itu judulnya, atau trailernya (tentu bukan wawancara di DVD, yang bersama sutradara sambil terus mengatakan ""hai, anak-anak"" ke dalam kamera seperti seekor badut), tapi saya memiliki harapan untuk Memakan Perawan Perawan Setidaknya sedikit kesenangan yang tidak menyenangkan dengan beberapa adegan seks yang bagus dan pembunuhan brutal dan berdarah oleh penetrator Jepang yang aneh. Ternyata itu terlalu busuk untuk kebaikan sendiri, atau buruk, atau apapun. Ada masalah - dan orang bisa melihat ini juga dalam film seksisasi orang Italia Porno Holocaust, serupa dengan ini dalam banyak hal - tidak memiliki keseimbangan dengan jenis kelamin dan kekerasan. Terlalu banyak seks dan itu akan berubah menjadi pornografi prototipikal, dan bahkan dengan kualitas produksi yang jauh berbeda dengan kebanyakan film porno profesional! Dan dengan adegan pembunuhan, setidaknya harus ada sedikit taktik, dan mungkin hanya sedikit kecerdikan, dalam menciptakan makhluk / pembunuh / apapun. Isi perut seorang perawan tidak. Ini aman untuk mengatakan bahwa ini adalah film yang sangat berjiwa, bahkan jika bukan salah satu barang yang paling buruk yang pernah ada - hanya ada fetishis horn-dog Jepang untuk turun pada anak perempuan dalam masalah dan pria yang memiliki semua otak mereka di 'yang lain 'kepala. <br /> <br /> Dalam kasus ini, kami diberi tim foto dimana orang-orang mengambil beberapa gambar dari beberapa gadis, tidak ada yang terlalu cerewet, dan kemudian dengan kabut tebal mereka bertahan di beberapa rumah satu malam dan dipetik satu per satu oleh ""Pembunuh"" saat dia dikreditkan. Pertama, sutradara Kazuo 'Gaira' Komizu memutuskan bahwa dia harus memasukkan kuota adegan seks acak lebih awal - kami mendapatkan klip (atau menelepon, mengambil pick) klip dari salah satu fotografer yang berhubungan seks dengan satu atau lebih dari gadis-gadis di tempat lain. Sepertinya dari film lain. Kemudian setelah masuk ke dalam rumah, ada adegan 'gulat' yang kurang koreografi dan ditembak (ya, kita benar-benar perlu melihatnya 'semua' di sana), lalu menuju pemerkosaan dan pembunuhan. Pertama pemerkosaan, oleh para fotografer, yang menjanjikan pada gadis-gadis itu pekerjaan untuk waktumu. Kemudian Pembunuh, yang menyukai makhluk D'Amato hanya tercakup dalam lumpur dan diberi wajah bodoh, dan yang karena alasan yang tidak diketahui membunuh pria dan / atau memperkosa wanita satu per satu. <br /> <br /> Sekarang, Yang terakhir dari mereka, yang diambil sendiri, harus dianggap sebagai sorotan dari film ini. Ini seperti mengatakan, bagaimanapun, bahwa cro� �ton adalah bagian terbaik dari salad rasa malang. Adegan mata-mencungkil, lonjakan dilemparkan seperti acara Olimpiade (adegan itu sebenarnya keren), dan akhirnya entrailing gadis yang terlalu gila seks, yang namanya tidak penting yang tidak dapat saya ingat. Bahkan * ini * menjadi mengecewakan hanya dengan tidak benar untuk judul! Di atas ini, adegan seks, yang menjadi membosankan melalui 'Gaira' dan kegemarannya dalam waktu lama-tanpa-cutaways dimana segala sesuatu oleh sensor Jepang kabur pula, dijuluki oleh para aktor (Anda akan berpikir bahwa mereka tampaknya cukup menikmati diri sendiri, maka kebutuhan untuk membiarkan mereka 'berbicara' untuk diri mereka sendiri). Tapi perasaan keseluruhan dari Entrails of a Virgin adalah hal yang kental, di mana hanya ada yang tergelincir dan tanpa sedikit pun ketegangan atau ketakutan yang mengerikan (perhatikan sebagai gadis terakhir yang masih hidup, perawan gambar tersebut, mencoba untuk hentikan si pembunuh agar tidak sampai kepadanya, yang berlangsung selama lima menit saat dia terus melempar tongkat ke arahnya!) Anda hanya ingin hal itu dilakukan, karena mantra 'Aku benci wanita' untuk memudahkan atau terbebas sama sekali.",negative
"Beberapa adegan yang benar-benar mencoba penggambaran perjuangan revolusioner menyerupai pasukan Boy Scout berengsel berkelok-kelok sementara di antara lubang kolam. Saat Sharif atau, tolong Tuhan, Palance mencoba tangan mereka di tempat yang berapi-api, mereka terdengar seperti Kurtz yang menelan kutu. Pertunjukan kecemerlangan strategis menggabungkan peta Kuba yang penuh dengan ikan fishies yang tersenyum di samudra, dan hipotesis positif Vaudevillian tentang bagaimana Teluk Babi berlalu. Apa yang meninggalkan kita? Satu adegan kedokteran gigi lucu; segelintir uppity Hollywood petani yang alamat kamera seolah-olah itu adalah sebuah kereta yang bergerak; dan, hanya untuk tendangan, sebuah passel homoeroticism yang tidak terbatas pada Castro dan kaya tak berujung cerutu-fellatio. Jangan pernah percaya pada Medved, tapi bahkan jam yang rusak benar dua kali sehari: ini adalah film mengerikan yang mengerikan.",negative
"Film ini mengejutkan saya. Saya membuat sebuah kebiasaan untuk mencari tahu sesedikit mungkin tentang film sebelum hadir karena trailer dan ulasannya memberi spoiler setelah spoiler. Yang saya ketahui saat memasuki teater adalah bahwa itu adalah sebuah film dokumenter tentang pasangan yang sudah lama menikah dan pembaca IMDb memberikannya 7.8, pengguna Rotten Tomatoes menempatkannya di 7.9 dan kritikus rata-rata memiliki nilai 8,2 yang mengagumkan! Jika ada, mereka MEMAHAMI permata kecil ini. Pembuat film Doug Block memutuskan untuk merekam orang tuanya ""untuk anak cucu"" dan di awal film, kita disuguhi wawancara yang diperlukan dengan orang tuanya, ibu maya yang blak-blakan , dan kurang dari ayah yang akan datang, Mike. Saya segera menemukan pasangan ini menarik dan tidak tahu di mana pembuat film (anak laki-laki Mike & Mina Doug) akan membawa kita. Sebagai soal fakta, saya ragu bahwa Doug sendiri tahu ke mana dia pergi dengan ini! <br /> <br /> Hidup mengambil tikungan dan tikungan yang tak terduga dan film ekspresif yang indah mengikuti perjalanan ini. Sulit untuk mengungkapkan secara verbal apa saja perasaan saya terhadap cerita ini dan cara unik di mana ia diberi tahu. Benar-benar memukau dari awal sampai akhir dan itu benar-benar harus dilihat bahkan jika Anda bukan penggemar genre dokumenter. Film ini akan membuat Anda memikirkan hidup Anda sendiri dan bahkan bisa membangkitkan kenangan yang menurut Anda sudah lama terlupakan. ""51 Birch Street"" adalah salah satu pengalaman langka yang membuat kesan mendalam dan tidak pernah meninggalkan Anda. Kabar terbaik dari semuanya adalah bahwa HBO memiliki sebuah tangan dalam produksi jadi alih-alih bermain untuk khalayak rumah seni terbatas, pada akhirnya, jutaan orang akan memiliki kesempatan untuk melihat karya yang luar biasa ini. BRAVO !!!!!!!!",positive
"Stephen Hawkings adalah seorang jenius. Dia adalah raja jenius. Menonton film ini membuat saya merasa bodoh. Tapi ini film yang hebat. Tidak terlalu menghibur, tapi sangat sangat menarik. Film berpusat di sekitar kursi roda yang diikat Stephen Hawkings, pria yang membuat Einstein terlihat rata-rata, dan teorinya dan penemuan ilmiah tentang alam semesta, waktu, galaksi, dan lubang hitam. Setiap orang pada suatu saat atau lain selama tinggi yang sangat intens datang ke saat ketika mereka mengira mereka berhasil mendapatkan alam semesta dan alam semesta tahu dan mereka bersumpah segera setelah mereka sadar mereka akan menuliskan semuanya. Nah di sini adalah pria yang benar-benar menahan perasaan itu selama lebih dari enam jam. Inilah pria yang meski menderita penyakit Lou Gehrig telah menjadi pikiran dunia terbesar yang pernah ada. Perhatikan ini dan dengarkan bagaimana dia telah merumuskan teori tentang lubang hitam. Mengagumkan Anda tidak akan sama setelah melihatnya.",positive
"Ceritanya tentang seorang wanita psikis, Tory, yang kembali ke kampung halamannya dan mulai menghidupkan kembali masa kanak-kanaknya yang traumatis (kematian teman masa kecilnya dan ayah yang kasar). Tory menemukan bahwa temannya hanyalah yang pertama dalam serangkaian pembunuhan yang masih terjadi. Dapatkah kekuatan psikisnya membantu menyelesaikan kejahatan dan menghentikan pembunuhan yang terus berlanjut? <br /> <br /> Anda benar-benar tidak perlu mencari tahu karena, Oh Tuhan! Ini sangat sangat buruk! Saya tahu semua penggemar Nora Roberts akan berduyun-duyun ke film ini dan memberikannya ton 10's. Kemudian kita akan melihat IMDb skor 6 dan benar-benar berpikir film ini patut ditonton. Tapi jangan tertipu. Akhir cerita bisa ditebak, akting TERRIBLE (jangan sampai saya mulai tentang aksen selatan * kalian *) dan ceritanya terasa basi. Ingat saja .... Anda diperingatkan!",negative
"Ya Tuhan, aku pasti pernah melihat ini saat aku baru berusia 11 atau dua belas tahun, (jangan tanya bagaimana) aku mungkin masih muda, tapi aku tidak bodoh. Siapa pun bisa melihat bahwa ini adalah film yang buruk, menjijikkan, kotor, tidak bertubuh dan sangat konyol. Saya telah melihat efek yang lebih mengesankan di Disneyland, saya telah melihat pertunjukan yang lebih baik di sebuah drama sekolah. Dan saya telah melihat buaya yang lebih meyakinkan di kebun binatang, di mana mereka tidak melakukan apapun selain duduk di air, mengabaikan anak-anak yang mengetuk kaca Cerita ini berada di Australia utara. Beberapa orang muda yang ambisius, mencoba olahraga air baru, berselancar di perairan hiu penuh sesak. Segera menjadi jelas bahwa ada sesuatu yang lebih berbahaya di air. Setelah mereka belajar apa, mereka mendapatkan bantuan nelayan berusia setengah baya grizzly, yang ingin membunuh hewan tersebut untuk membalas makan keluarganya. <br /> <br /> Saya rasa saya telah melihat setiap film buaya buatan pada akhirnya. lima belas tahun, yang terbaik adalah Lake Placid, dan yang lebih buruk lagi adalah sekuelnya. Surf Darah harus menjadi film croc terburuk kedua yang saya kira, dengan Primeval dan Crocodile tailing di belakang. <br /> <br /> The Australian Saltwater Crododile adalah salah satu makhluk paling berbahaya di luar sana, menghasilkan lebih dari seratus luka atau kematian setiap tahun Film seperti Blood Surf bagaimanapun tidak hanya menghancurkan citra ganas makhluk seperti itu, tapi juga setengah jam kehidupan pemirsa yang bagus. Kecuali Anda benar-benar ingin melihatnya, hindari Blood Surf.",negative
"""Nasib"" membuat Walter Sparrow datang untuk memiliki sebuah novel misterius yang memiliki kesamaan dan koneksi yang mengerikan dengan hidupnya, semuanya berbasis di sekitar angka 23. Seperti cerita yang terbentang dalam kehidupan nyata dan fiksi, Sparrow harus mengetahui hubungannya dengan buku tersebut. dan bagaimana cerita akhirnya akan berakhir. <br /> <br /> Nomor 23 menawarkan premis yang menarik yang dibatalkan oleh eksekusi yang lemah. Film ini baru saja gagal pada berbagai tingkatan yang cukup mengecewakan karena ia memegang begitu banyak potensi. Skenario itu mungkin yang paling buruk. Itu penuh dengan rangkaian konyol dan dialog menggelikan yang baru saja membunuh mood film tersebut. Sepertinya penulis naskah punya ide bagus, dia tidak tahu bagaimana mengembangkannya untuk meregangkan selang waktu sembilan puluh menit. Bagian kedua film ini hampir habis ide, twistnya cukup jelas dan endingnya mengerikan. Joel Schumacher bertanggung jawab atas salah satu film terburuk yang pernah ada dan dia menebus dirinya sendiri sedikit dengan Phone Booth dan beberapa film lainnya namun The Number 23 mengingatkan saya bahwa dia masih mampu membuat stinker. Dia memiliki film yang basah kuyup dalam gaya tapi dia tidak bisa mendapatkan fokus yang baik. Dia menggerakkan film itu dengan kecepatan yang kikuk dan lamban. Dia beralih dari kenyataan ke apa yang sebenarnya terjadi dalam buku yang dengan cepat mengganggu. Buku sebenarnya dalam film yang berjudul ""The Number 23"" adalah cerita detektif yang mengerikan dan penonton terjebak mendengarkan Carrey menceritakannya yang membuatku bosan menangis. Ketika Carrey akhirnya selesai dengan buku, kami terjebak menyaksikannya berlari berkeliling untuk memecahkan misteri tersebut. Pada titik ini, penonton telah kehilangan minat dan tidak ada ketegangan nyata. Kami sabar menunggu film untuk mencapai akhir yang mengerikan dan penjelasan yang tidak meyakinkan sebelum merayakan film itu akhirnya selesai. Aktingnya rata-rata dan sangat dilupakan. Jim Carrey benar-benar hanya berjalan dalam perjalanan melalui penampilannya dan sepertinya dia sama sekali tidak berusaha. Dia benar-benar di atas beberapa adegan atau hanya sangat kayu. Narasinya adalah bosan untuk mendengarkan dan dia tidak memiliki kehidupan di dalam karakternya. Virginia Madsen melakukan yang terbaik yang dia bisa dengan peran terbatas tapi dia perlu memilih skrip yang lebih baik. Logan Lerman cukup hambar seperti Danny Huston. Secara keseluruhan, The Number 23 adalah film thriller yang mengerikan yang menawarkan lebih banyak tawa daripada ketegangan atau ketegangan. Rating 3/10",negative
"Kami membawa film ini sebagai lelucon untuk seorang teman, dan bisa jadi lelucon terburuk kami untuk dimainkan. Film ini hampir tidak ditonton, dan aktingnya mengerikan. Aktor anak terburuk yang pernah digunakan dan Hasslehoff memberikan kinerja kurang lancar. Plotnya memalukan dan pada titik-titik kami begitu bosan kami bertanya-tanya apa yang sedang terjadi. Ini mencoba untuk menjadi mengerikan di tempat tapi hanya menggelikan. <br /> <br /> Hanya mengerikan",negative
Ini mungkin film terburuk yang pernah saya lihat dalam hidup saya !! Itu bodoh tidak ada plot dan pengaruh khusus itu konyol !! Dan aku belum pernah melihat perbuatan buruk seperti itu dalam hidupku! Bagian yang bagus tentang film adalah semua cowok keren (terutama Drew Fuller). Saya tidak tahu apa yang orang-orang pikirkan saat membuat film ini !! Saya bahkan tidak ingin menyelesaikan semuanya karena Anda sampai pada tahap ini di film di mana orang-orang di dalam tidur menyentuh diri mereka sendiri. Maksudku itu seperti semacam porno yang sakit dan bengkok! Saya akan menyarankan siapa saja yang telah mendengar film ini dan tertarik untuk melihatnya untuk melupakannya dan menemukan film lain untuk ditonton! Saya sangat kecewa!! Seluruh film adalah buang-buang waktu menurut saya.,negative
